year,site_number,site_number_jupyter,watts
2006,omni-directional_wave_power_321,321,38455.00788
2006,omni-directional_wave_power_322,322,2308.924315
2006,omni-directional_wave_power_323,323,2159.586986
2006,omni-directional_wave_power_324,324,2530.347603
2006,omni-directional_wave_power_325,325,2949.193151
2006,omni-directional_wave_power_326,326,3535.685616
2006,omni-directional_wave_power_327,327,5081.580137
2006,omni-directional_wave_power_328,328,14600.6
2006,omni-directional_wave_power_329,329,26485.97055
2006,omni-directional_wave_power_330,330,33266.87568
2006,omni-directional_wave_power_331,331,34558.00582
2006,omni-directional_wave_power_332,332,35634.25753
2006,omni-directional_wave_power_333,333,37039.86781
2006,omni-directional_wave_power_334,334,38262.31404
2006,omni-directional_wave_power_335,335,4704.909247
2006,omni-directional_wave_power_336,336,3861.360959
2006,omni-directional_wave_power_337,337,4034.699315
2006,omni-directional_wave_power_338,338,5957.593836
2006,omni-directional_wave_power_339,339,7529.364384
2006,omni-directional_wave_power_340,340,11316.18699
2006,omni-directional_wave_power_341,341,17803.57089
2006,omni-directional_wave_power_342,342,26161.90205
2006,omni-directional_wave_power_343,343,32388.96096
2006,omni-directional_wave_power_344,344,34304.01815
2006,omni-directional_wave_power_345,345,35412.22637
2006,omni-directional_wave_power_346,346,36685.14178
2006,omni-directional_wave_power_347,347,37909.59178
2006,omni-directional_wave_power_348,348,38654.60171
2006,omni-directional_wave_power_349,349,2732.593151
2006,omni-directional_wave_power_350,350,2876.275342
2006,omni-directional_wave_power_351,351,2930.939041
2006,omni-directional_wave_power_352,352,4758.364726
2006,omni-directional_wave_power_353,353,6092.915068
2006,omni-directional_wave_power_354,354,7246.844521
2006,omni-directional_wave_power_355,355,5915.670205
2006,omni-directional_wave_power_356,356,6011.783219
2006,omni-directional_wave_power_357,357,8201.12089
2006,omni-directional_wave_power_358,358,11654.05548
2006,omni-directional_wave_power_359,359,14865.60342
2006,omni-directional_wave_power_360,360,19734.74144
2006,omni-directional_wave_power_361,361,29306.56884
2006,omni-directional_wave_power_362,362,33431.7589
2006,omni-directional_wave_power_363,363,35411.23219
2006,omni-directional_wave_power_364,364,36469.10856
2006,omni-directional_wave_power_365,365,37550.30959
2006,omni-directional_wave_power_366,366,38474.47911
2006,omni-directional_wave_power_367,367,38976.57329
2006,omni-directional_wave_power_368,368,39205.90171
2006,omni-directional_wave_power_369,369,4843.462329
2006,omni-directional_wave_power_370,370,6562.624658
2006,omni-directional_wave_power_371,371,6946.309247
2006,omni-directional_wave_power_372,372,5476.210959
2006,omni-directional_wave_power_373,373,5188.890753
2006,omni-directional_wave_power_374,374,5017.982877
2006,omni-directional_wave_power_375,375,4980.993493
2006,omni-directional_wave_power_376,376,5075.706507
2006,omni-directional_wave_power_377,377,5937.142466
2006,omni-directional_wave_power_378,378,6134.694863
2006,omni-directional_wave_power_379,379,8024.42226
2006,omni-directional_wave_power_380,380,18600.72979
2006,omni-directional_wave_power_381,381,32481.53459
2006,omni-directional_wave_power_382,382,35623.30103
2006,omni-directional_wave_power_383,383,36504.01541
2006,omni-directional_wave_power_384,384,37663.53973
2006,omni-directional_wave_power_385,385,38446.84178
2006,omni-directional_wave_power_386,386,2645.139726
2006,omni-directional_wave_power_387,387,1908.381849
2006,omni-directional_wave_power_388,388,4617.932534
2006,omni-directional_wave_power_389,389,6181.937329
2006,omni-directional_wave_power_390,390,6813.209932
2006,omni-directional_wave_power_391,391,6612.696575
2006,omni-directional_wave_power_392,392,6649.369178
2006,omni-directional_wave_power_393,393,7411.676027
2006,omni-directional_wave_power_394,394,8093.358562
2006,omni-directional_wave_power_395,395,9734.667466
2006,omni-directional_wave_power_396,396,12172.88219
2006,omni-directional_wave_power_397,397,16393.81301
2006,omni-directional_wave_power_398,398,23855.21404
2006,omni-directional_wave_power_399,399,31720.58082
2006,omni-directional_wave_power_400,400,35753.80822
2006,omni-directional_wave_power_401,401,36600.28664
2006,omni-directional_wave_power_402,402,37433.18562
2006,omni-directional_wave_power_403,403,38339.14486
2006,omni-directional_wave_power_404,404,38947.56062
2006,omni-directional_wave_power_405,405,4994.686644
2006,omni-directional_wave_power_406,406,4385.459589
2006,omni-directional_wave_power_407,407,4336.115753
2006,omni-directional_wave_power_408,408,4817.670205
2006,omni-directional_wave_power_409,409,4443.549658
2006,omni-directional_wave_power_410,410,6658.375
2006,omni-directional_wave_power_411,411,9099.220205
2006,omni-directional_wave_power_412,412,9946.172945
2006,omni-directional_wave_power_413,413,10075.64418
2006,omni-directional_wave_power_414,414,11556.48014
2006,omni-directional_wave_power_415,415,13741.63767
2006,omni-directional_wave_power_416,416,17434.47158
2006,omni-directional_wave_power_417,417,21738.14726
2006,omni-directional_wave_power_418,418,25205.19658
2006,omni-directional_wave_power_419,419,31429.96438
2006,omni-directional_wave_power_420,420,35377.24315
2006,omni-directional_wave_power_421,421,36607.7476
2006,omni-directional_wave_power_422,422,37251.2226
2006,omni-directional_wave_power_423,423,37990.75171
2006,omni-directional_wave_power_424,424,4429.837671
2006,omni-directional_wave_power_425,425,5155.440068
2006,omni-directional_wave_power_426,426,4886.441096
2006,omni-directional_wave_power_427,427,4758.82226
2006,omni-directional_wave_power_428,428,2962.368493
2006,omni-directional_wave_power_429,429,1187.393151
2006,omni-directional_wave_power_430,430,7970.099658
2006,omni-directional_wave_power_431,431,9040.398288
2006,omni-directional_wave_power_432,432,11231.08014
2006,omni-directional_wave_power_433,433,14958.73938
2006,omni-directional_wave_power_434,434,16124.27979
2006,omni-directional_wave_power_435,435,17307.27945
2006,omni-directional_wave_power_436,436,21735.36027
2006,omni-directional_wave_power_437,437,27837.56575
2006,omni-directional_wave_power_438,438,31182.31096
2006,omni-directional_wave_power_439,439,35018.38356
2006,omni-directional_wave_power_440,440,36248.71267
2006,omni-directional_wave_power_441,441,36982.76986
2006,omni-directional_wave_power_442,442,37650.18014
2006,omni-directional_wave_power_443,443,38351.20959
2006,omni-directional_wave_power_444,444,39296.10993
2006,omni-directional_wave_power_445,445,38957.33253
2006,omni-directional_wave_power_446,446,4860.370548
2006,omni-directional_wave_power_447,447,5695.893836
2006,omni-directional_wave_power_448,448,5462.519863
2006,omni-directional_wave_power_449,449,5541.100685
2006,omni-directional_wave_power_450,450,5487.248288
2006,omni-directional_wave_power_451,451,6569.437329
2006,omni-directional_wave_power_452,452,8310.349315
2006,omni-directional_wave_power_453,453,10806.0226
2006,omni-directional_wave_power_454,454,14138.27123
2006,omni-directional_wave_power_455,455,14586.63562
2006,omni-directional_wave_power_456,456,14650.26199
2006,omni-directional_wave_power_457,457,12966.53801
2006,omni-directional_wave_power_458,458,12332.10685
2006,omni-directional_wave_power_459,459,26698.14486
2006,omni-directional_wave_power_460,460,29653.31541
2006,omni-directional_wave_power_461,461,34233.89384
2006,omni-directional_wave_power_462,462,35741.93048
2006,omni-directional_wave_power_463,463,36609.55205
2006,omni-directional_wave_power_464,464,37325.89075
2006,omni-directional_wave_power_465,465,37953.53014
2006,omni-directional_wave_power_466,466,5247.306507
2006,omni-directional_wave_power_467,467,6102.517466
2006,omni-directional_wave_power_468,468,7360.520548
2006,omni-directional_wave_power_469,469,8200.489384
2006,omni-directional_wave_power_470,470,8890.357877
2006,omni-directional_wave_power_471,471,9648.081507
2006,omni-directional_wave_power_472,472,10497.75034
2006,omni-directional_wave_power_473,473,10091.72637
2006,omni-directional_wave_power_474,474,11294.99418
2006,omni-directional_wave_power_475,475,13905.05
2006,omni-directional_wave_power_476,476,14644.33699
2006,omni-directional_wave_power_477,477,14281.22877
2006,omni-directional_wave_power_478,478,17567.53356
2006,omni-directional_wave_power_479,479,23890.02774
2006,omni-directional_wave_power_480,480,29889.81952
2006,omni-directional_wave_power_481,481,33592.2613
2006,omni-directional_wave_power_482,482,35264.02842
2006,omni-directional_wave_power_483,483,36132.15205
2006,omni-directional_wave_power_484,484,36864.8524
2006,omni-directional_wave_power_485,485,37554.16747
2006,omni-directional_wave_power_486,486,38183.88973
2006,omni-directional_wave_power_487,487,5603.061644
2006,omni-directional_wave_power_488,488,7683.094178
2006,omni-directional_wave_power_489,489,8300.760616
2006,omni-directional_wave_power_490,490,9145.456164
2006,omni-directional_wave_power_491,491,10105.00445
2006,omni-directional_wave_power_492,492,9904.679795
2006,omni-directional_wave_power_493,493,6602.742466
2006,omni-directional_wave_power_494,494,1255.943151
2006,omni-directional_wave_power_495,495,15671.91267
2006,omni-directional_wave_power_496,496,16681.23322
2006,omni-directional_wave_power_497,497,18294.74932
2006,omni-directional_wave_power_498,498,21478.71096
2006,omni-directional_wave_power_499,499,25694.82432
2006,omni-directional_wave_power_500,500,29489.83185
2006,omni-directional_wave_power_501,501,32822.75103
2006,omni-directional_wave_power_502,502,34715.99521
2006,omni-directional_wave_power_503,503,35583.25719
2006,omni-directional_wave_power_504,504,2880.754452
2006,omni-directional_wave_power_505,505,7183.501027
2006,omni-directional_wave_power_506,506,9753.186644
2006,omni-directional_wave_power_507,507,11029.87671
2006,omni-directional_wave_power_508,508,10630.56096
2006,omni-directional_wave_power_509,509,8913.971233
2006,omni-directional_wave_power_510,510,8495.297603
2006,omni-directional_wave_power_511,511,9625.943836
2006,omni-directional_wave_power_512,512,17523.28185
2006,omni-directional_wave_power_513,513,18713.49212
2006,omni-directional_wave_power_514,514,20620.58151
2006,omni-directional_wave_power_515,515,23525.31233
2006,omni-directional_wave_power_516,516,26090.37705
2006,omni-directional_wave_power_517,517,29488.66918
2006,omni-directional_wave_power_518,518,31616.54452
2006,omni-directional_wave_power_519,519,34210.56507
2006,omni-directional_wave_power_520,520,34947.03973
2006,omni-directional_wave_power_521,521,35739.96884
2006,omni-directional_wave_power_522,522,5931.708562
2006,omni-directional_wave_power_523,523,9523.510959
2006,omni-directional_wave_power_524,524,10833.19521
2006,omni-directional_wave_power_525,525,10386.41096
2006,omni-directional_wave_power_526,526,11089.13425
2006,omni-directional_wave_power_527,527,12983.86027
2006,omni-directional_wave_power_528,528,15943.68664
2006,omni-directional_wave_power_529,529,18875.90445
2006,omni-directional_wave_power_530,530,19242.06233
2006,omni-directional_wave_power_531,531,22092.04829
2006,omni-directional_wave_power_532,532,23632.56301
2006,omni-directional_wave_power_533,533,25781.67192
2006,omni-directional_wave_power_534,534,27315.63151
2006,omni-directional_wave_power_535,535,30195.71233
2006,omni-directional_wave_power_536,536,33608.24452
2006,omni-directional_wave_power_537,537,34365.36644
2006,omni-directional_wave_power_538,538,35029.30377
2006,omni-directional_wave_power_539,539,35705.39692
2006,omni-directional_wave_power_540,540,38875.44966
2006,omni-directional_wave_power_541,541,36914.0476
2006,omni-directional_wave_power_542,542,41051.2363
2006,omni-directional_wave_power_543,543,3005.428767
2005,omni-directional_wave_power_0,0,24253.60788
2005,omni-directional_wave_power_1,1,33283.9887
2005,omni-directional_wave_power_2,2,35759.19692
2005,omni-directional_wave_power_3,3,37542.97603
2005,omni-directional_wave_power_4,4,39115.10616
2005,omni-directional_wave_power_5,5,7678.687329
2005,omni-directional_wave_power_6,6,21059.08322
2005,omni-directional_wave_power_7,7,33857.84212
2005,omni-directional_wave_power_8,8,35894.32055
2005,omni-directional_wave_power_9,9,37730.72603
2005,omni-directional_wave_power_10,10,39393.74658
2005,omni-directional_wave_power_11,11,29858.14315
2005,omni-directional_wave_power_12,12,30901.81062
2005,omni-directional_wave_power_13,13,33881.33116
2005,omni-directional_wave_power_14,14,36259.24041
2005,omni-directional_wave_power_15,15,37954.76336
2005,omni-directional_wave_power_16,16,39760.40205
2005,omni-directional_wave_power_17,17,26477.41507
2005,omni-directional_wave_power_18,18,32499.57397
2005,omni-directional_wave_power_19,19,34030.04349
2005,omni-directional_wave_power_20,20,36505.64349
2005,omni-directional_wave_power_21,21,38232.17842
2005,omni-directional_wave_power_22,22,40113.75171
2005,omni-directional_wave_power_23,23,27273.82021
2005,omni-directional_wave_power_24,24,31076.03082
2005,omni-directional_wave_power_25,25,34299.2339
2005,omni-directional_wave_power_26,26,36512.9637
2005,omni-directional_wave_power_27,27,38486.0137
2005,omni-directional_wave_power_28,28,40351.61678
2005,omni-directional_wave_power_29,29,4.059931507
2005,omni-directional_wave_power_30,30,31281.19589
2005,omni-directional_wave_power_31,31,34380.1
2005,omni-directional_wave_power_32,32,36609.38664
2005,omni-directional_wave_power_33,33,38905.04452
2005,omni-directional_wave_power_34,34,40517.03699
2005,omni-directional_wave_power_35,35,41545.86747
